SKU,Nazwa produktu,Kategoria,Data,Ilość wydana,Wartość jednostkowa
SKU-0286,Kabel USB-C XL,Elektronika,2026-04-01,7,368.63
SKU-0286,Kabel USB-C XL,Elektronika,2026-05-01,5,364.36
SKU-0286,Kabel USB-C XL,Elektronika,2026-06-01,4,366.81
SKU-0286,Kabel USB-C XL,Elektronika,2026-07-01,2,353.13
SKU-0287,Krem nawilżający Pro,Kosmetyki,2024-08-01,2,79.73
SKU-0287,Krem nawilżający Pro,Kosmetyki,2024-09-01,2,76.22
SKU-0287,Krem nawilżający Pro,Kosmetyki,2024-10-01,3,77.91
SKU-0287,Krem nawilżający Pro,Kosmetyki,2024-11-01,4,80.22
SKU-0287,Krem nawilżający Pro,Kosmetyki,2024-12-01,4,79.33
SKU-0287,Krem nawilżający Pro,Kosmetyki,2025-01-01,5,78.87
SKU-0287,Krem nawilżający Pro,Kosmetyki,2025-02-01,8,80.53
SKU-0287,Krem nawilżający Pro,Kosmetyki,2025-03-01,5,77.93
SKU-0287,Krem nawilżający Pro,Kosmetyki,2025-04-01,5,83.26
SKU-0287,Krem nawilżający Pro,Kosmetyki,2025-05-01,4,81.86
SKU-0287,Krem nawilżający Pro,Kosmetyki,2025-06-01,3,82.5
SKU-0287,Krem nawilżający Pro,Kosmetyki,2025-07-01,2,77.85
SKU-0287,Krem nawilżający Pro,Kosmetyki,2025-08-01,2,81.54
SKU-0287,Krem nawilżający Pro,Kosmetyki,2025-09-01,2,79.57
SKU-0287,Krem nawilżający Pro,Kosmetyki,2025-10-01,3,81.99
SKU-0287,Krem nawilżający Pro,Kosmetyki,2025-11-01,5,75.77
SKU-0287,Krem nawilżający Pro,Kosmetyki,2025-12-01,6,77.41
SKU-0287,Krem nawilżający Pro,Kosmetyki,2026-01-01,5,81.48
SKU-0287,Krem nawilżający Pro,Kosmetyki,2026-02-01,7,81.32
SKU-0287,Krem nawilżający Pro,Kosmetyki,2026-03-01,8,77.8
SKU-0287,Krem nawilżający Pro,Kosmetyki,2026-04-01,5,79.1
SKU-0287,Krem nawilżający Pro,Kosmetyki,2026-05-01,5,76.35
SKU-0287,Krem nawilżający Pro,Kosmetyki,2026-06-01,4,79.68
SKU-0287,Krem nawilżający Pro,Kosmetyki,2026-07-01,2,78.39
SKU-0288,Stolik kawowy,Meble,2024-08-01,11,838.91
SKU-0288,Stolik kawowy,Meble,2024-09-01,11,859.04
SKU-0288,Stolik kawowy,Meble,2024-10-01,11,835.45
SKU-0288,Stolik kawowy,Meble,2024-11-01,10,882.44
SKU-0288,Stolik kawowy,Meble,2024-12-01,11,853.82
SKU-0288,Stolik kawowy,Meble,2025-01-01,11,875.8
SKU-0288,Stolik kawowy,Meble,2025-02-01,11,865.85
SKU-0288,Stolik kawowy,Meble,2025-03-01,12,874.06
SKU-0288,Stolik kawowy,Meble,2025-04-01,11,843.38
SKU-0288,Stolik kawowy,Meble,2025-05-01,11,813.79
SKU-0288,Stolik kawowy,Meble,2025-06-01,10,824.76
SKU-0288,Stolik kawowy,Meble,2025-07-01,10,858.92
SKU-0288,Stolik kawowy,Meble,2025-08-01,10,841.23
SKU-0288,Stolik kawowy,Meble,2025-09-01,9,802.39
SKU-0288,Stolik kawowy,Meble,2025-10-01,10,868.41
SKU-0288,Stolik kawowy,Meble,2025-11-01,11,803.84
SKU-0288,Stolik kawowy,Meble,2025-12-01,9,823.97
SKU-0288,Stolik kawowy,Meble,2026-01-01,10,835.45
SKU-0288,Stolik kawowy,Meble,2026-02-01,9,831.19
SKU-0288,Stolik kawowy,Meble,2026-03-01,10,841.72
SKU-0288,Stolik kawowy,Meble,2026-04-01,10,816.04
SKU-0288,Stolik kawowy,Meble,2026-05-01,10,844.92
SKU-0288,Stolik kawowy,Meble,2026-06-01,10,803.42
SKU-0288,Stolik kawowy,Meble,2026-07-01,10,844.61
SKU-0289,Kamera IP Eco,Elektronika,2024-08-01,3,54.38
SKU-0289,Kamera IP Eco,Elektronika,2024-09-01,3,55.43
SKU-0289,Kamera IP Eco,Elektronika,2024-10-01,3,54.45
SKU-0289,Kamera IP Eco,Elektronika,2024-11-01,3,58.58
SKU-0289,Kamera IP Eco,Elektronika,2024-12-01,3,57.98
SKU-0289,Kamera IP Eco,Elektronika,2025-01-01,3,54.65
SKU-0289,Kamera IP Eco,Elektronika,2025-02-01,3,54.49
SKU-0289,Kamera IP Eco,Elektronika,2025-03-01,4,58.03
SKU-0289,Kamera IP Eco,Elektronika,2025-04-01,4,56.66
SKU-0289,Kamera IP Eco,Elektronika,2025-05-01,3,55.28
SKU-0289,Kamera IP Eco,Elektronika,2025-06-01,3,58.35
SKU-0289,Kamera IP Eco,Elektronika,2025-07-01,3,58.6
SKU-0289,Kamera IP Eco,Elektronika,2025-08-01,3,56.69
SKU-0289,Kamera IP Eco,Elektronika,2025-09-01,3,58.04
SKU-0289,Kamera IP Eco,Elektronika,2025-10-01,4,54.53
SKU-0289,Kamera IP Eco,Elektronika,2025-11-01,4,53.88
SKU-0289,Kamera IP Eco,Elektronika,2025-12-01,4,54.62
SKU-0289,Kamera IP Eco,Elektronika,2026-01-01,4,56.94
SKU-0289,Kamera IP Eco,Elektronika,2026-02-01,4,55.45
SKU-0289,Kamera IP Eco,Elektronika,2026-03-01,3,58.68
SKU-0289,Kamera IP Eco,Elektronika,2026-04-01,3,58.6
SKU-0289,Kamera IP Eco,Elektronika,2026-05-01,3,57.13
SKU-0289,Kamera IP Eco,Elektronika,2026-06-01,4,55.64
SKU-0289,Kamera IP Eco,Elektronika,2026-07-01,4,54.98
SKU-0290,Buty trekkingowe Mini,Obuwie,2024-08-01,47,94.55
SKU-0290,Buty trekkingowe Mini,Obuwie,2024-09-01,44,97.39
SKU-0290,Buty trekkingowe Mini,Obuwie,2024-10-01,55,95.92
SKU-0290,Buty trekkingowe Mini,Obuwie,2024-11-01,46,95.56
SKU-0290,Buty trekkingowe Mini,Obuwie,2024-12-01,54,97.39
SKU-0290,Buty trekkingowe Mini,Obuwie,2025-01-01,50,99.32
SKU-0290,Buty trekkingowe Mini,Obuwie,2025-02-01,42,93.98
SKU-0290,Buty trekkingowe Mini,Obuwie,2025-03-01,55,101.17
SKU-0290,Buty trekkingowe Mini,Obuwie,2025-04-01,58,95.19
SKU-0290,Buty trekkingowe Mini,Obuwie,2025-05-01,57,96.38
SKU-0290,Buty trekkingowe Mini,Obuwie,2025-06-01,52,97.89
SKU-0290,Buty trekkingowe Mini,Obuwie,2025-07-01,57,97.36
SKU-0290,Buty trekkingowe Mini,Obuwie,2025-08-01,59,99.87
SKU-0290,Buty trekkingowe Mini,Obuwie,2025-09-01,66,95.24
SKU-0290,Buty trekkingowe Mini,Obuwie,2025-10-01,66,93.92
SKU-0290,Buty trekkingowe Mini,Obuwie,2025-11-01,56,93.19
SKU-0290,Buty trekkingowe Mini,Obuwie,2025-12-01,57,95.68
SKU-0290,Buty trekkingowe Mini,Obuwie,2026-01-01,68,97.75
SKU-0290,Buty trekkingowe Mini,Obuwie,2026-02-01,69,92.77
SKU-0290,Buty trekkingowe Mini,Obuwie,2026-03-01,62,95.44
SKU-0290,Buty trekkingowe Mini,Obuwie,2026-04-01,62,100.0
SKU-0290,Buty trekkingowe Mini,Obuwie,2026-05-01,54,96.83
SKU-0290,Buty trekkingowe Mini,Obuwie,2026-06-01,51,100.83
SKU-0290,Buty trekkingowe Mini,Obuwie,2026-07-01,67,92.54
SKU-0291,Maseczka do twarzy Classic,Kosmetyki,2024-08-01,25,38.83
SKU-0291,Maseczka do twarzy Classic,Kosmetyki,2024-09-01,29,39.41
SKU-0291,Maseczka do twarzy Classic,Kosmetyki,2024-10-01,32,38.92
SKU-0291,Maseczka do twarzy Classic,Kosmetyki,2024-11-01,20,36.52
SKU-0291,Maseczka do twarzy Classic,Kosmetyki,2024-12-01,21,38.1
SKU-0291,Maseczka do twarzy Classic,Kosmetyki,2025-01-01,22,38.54
SKU-0291,Maseczka do twarzy Classic,Kosmetyki,2025-02-01,11,38.31
SKU-0291,Maseczka do twarzy Classic,Kosmetyki,2025-03-01,9,36.99
SKU-0291,Maseczka do twarzy Classic,Kosmetyki,2025-04-01,8,36.88
SKU-0291,Maseczka do twarzy Classic,Kosmetyki,2025-05-01,10,38.61
SKU-0291,Maseczka do twarzy Classic,Kosmetyki,2025-06-01,21,36.35
SKU-0291,Maseczka do twarzy Classic,Kosmetyki,2025-07-01,23,37.11
SKU-0291,Maseczka do twarzy Classic,Kosmetyki,2025-08-01,25,38.74
SKU-0291,Maseczka do twarzy Classic,Kosmetyki,2025-09-01,37,36.61
SKU-0291,Maseczka do twarzy Classic,Kosmetyki,2025-10-01,28,38.17
SKU-0291,Maseczka do twarzy Classic,Kosmetyki,2025-11-01,35,39.16
SKU-0291,Maseczka do twarzy Classic,Kosmetyki,2025-12-01,31,37.87
SKU-0291,Maseczka do twarzy Classic,Kosmetyki,2026-01-01,29,39.23
SKU-0291,Maseczka do twarzy Classic,Kosmetyki,2026-02-01,13,36.17
SKU-0291,Maseczka do twarzy Classic,Kosmetyki,2026-03-01,9,37.4
SKU-0291,Maseczka do twarzy Classic,Kosmetyki,2026-04-01,10,37.22
SKU-0291,Maseczka do twarzy Classic,Kosmetyki,2026-05-01,13,38.1
SKU-0291,Maseczka do twarzy Classic,Kosmetyki,2026-06-01,19,38.15
SKU-0291,Maseczka do twarzy Classic,Kosmetyki,2026-07-01,37,36.45
SKU-0292,Żel pod prysznic Premium,Kosmetyki,2024-08-01,43,98.07
SKU-0292,Żel pod prysznic Premium,Kosmetyki,2024-09-01,47,98.44
SKU-0292,Żel pod prysznic Premium,Kosmetyki,2024-10-01,98,94.34
SKU-0292,Żel pod prysznic Premium,Kosmetyki,2024-11-01,96,95.55
SKU-0292,Żel pod prysznic Premium,Kosmetyki,2024-12-01,74,92.5
SKU-0292,Żel pod prysznic Premium,Kosmetyki,2025-01-01,52,94.9
SKU-0292,Żel pod prysznic Premium,Kosmetyki,2025-02-01,48,98.4
SKU-0292,Żel pod prysznic Premium,Kosmetyki,2025-03-01,29,93.3
SKU-0292,Żel pod prysznic Premium,Kosmetyki,2025-04-01,15,99.01
SKU-0292,Żel pod prysznic Premium,Kosmetyki,2025-05-01,15,97.76
SKU-0292,Żel pod prysznic Premium,Kosmetyki,2025-06-01,22,99.48
SKU-0292,Żel pod prysznic Premium,Kosmetyki,2025-07-01,38,98.89
SKU-0292,Żel pod prysznic Premium,Kosmetyki,2025-08-01,82,93.68
SKU-0292,Żel pod prysznic Premium,Kosmetyki,2025-09-01,107,99.16
SKU-0292,Żel pod prysznic Premium,Kosmetyki,2025-10-01,87,90.65
SKU-0292,Żel pod prysznic Premium,Kosmetyki,2025-11-01,93,93.39
SKU-0292,Żel pod prysznic Premium,Kosmetyki,2025-12-01,124,93.38
SKU-0292,Żel pod prysznic Premium,Kosmetyki,2026-01-01,74,96.65
SKU-0292,Żel pod prysznic Premium,Kosmetyki,2026-02-01,62,91.95
SKU-0292,Żel pod prysznic Premium,Kosmetyki,2026-03-01,36,93.51
SKU-0292,Żel pod prysznic Premium,Kosmetyki,2026-04-01,23,96.28
SKU-0292,Żel pod prysznic Premium,Kosmetyki,2026-05-01,17,90.62
SKU-0292,Żel pod prysznic Premium,Kosmetyki,2026-06-01,40,95.28
SKU-0292,Żel pod prysznic Premium,Kosmetyki,2026-07-01,54,92.2
SKU-0293,Gra planszowa Premium,Zabawki,2024-08-01,69,195.75
SKU-0293,Gra planszowa Premium,Zabawki,2024-09-01,40,204.57
SKU-0293,Gra planszowa Premium,Zabawki,2024-10-01,32,210.62
SKU-0293,Gra planszowa Premium,Zabawki,2024-11-01,0,210.32
SKU-0293,Gra planszowa Premium,Zabawki,2024-12-01,22,209.23
SKU-0293,Gra planszowa Premium,Zabawki,2025-01-01,0,194.41
SKU-0293,Gra planszowa Premium,Zabawki,2025-02-01,20,195.31
SKU-0293,Gra planszowa Premium,Zabawki,2025-03-01,0,206.39
SKU-0293,Gra planszowa Premium,Zabawki,2025-04-01,155,203.69
SKU-0293,Gra planszowa Premium,Zabawki,2025-05-01,0,203.14
SKU-0293,Gra planszowa Premium,Zabawki,2025-06-01,55,196.25
SKU-0293,Gra planszowa Premium,Zabawki,2025-07-01,0,197.01
SKU-0293,Gra planszowa Premium,Zabawki,2025-08-01,34,199.74
SKU-0293,Gra planszowa Premium,Zabawki,2025-09-01,22,205.8
SKU-0293,Gra planszowa Premium,Zabawki,2025-10-01,50,208.66
SKU-0293,Gra planszowa Premium,Zabawki,2025-11-01,48,197.24
SKU-0293,Gra planszowa Premium,Zabawki,2025-12-01,85,212.38
SKU-0293,Gra planszowa Premium,Zabawki,2026-01-01,0,201.47
SKU-0293,Gra planszowa Premium,Zabawki,2026-02-01,66,193.18
SKU-0293,Gra planszowa Premium,Zabawki,2026-03-01,83,211.51
SKU-0293,Gra planszowa Premium,Zabawki,2026-04-01,0,210.65
SKU-0293,Gra planszowa Premium,Zabawki,2026-05-01,60,194.73
SKU-0293,Gra planszowa Premium,Zabawki,2026-06-01,45,208.38
SKU-0293,Gra planszowa Premium,Zabawki,2026-07-01,49,211.95
SKU-0294,Projektor LED XL,RTV,2024-08-01,253,810.15
SKU-0294,Projektor LED XL,RTV,2024-09-01,83,754.83
SKU-0294,Projektor LED XL,RTV,2024-10-01,146,764.48
SKU-0294,Projektor LED XL,RTV,2024-11-01,58,747.34
SKU-0294,Projektor LED XL,RTV,2024-12-01,166,808.89
SKU-0294,Projektor LED XL,RTV,2025-01-01,122,794.45
SKU-0294,Projektor LED XL,RTV,2025-02-01,0,759.26
SKU-0294,Projektor LED XL,RTV,2025-03-01,25,764.81
SKU-0294,Projektor LED XL,RTV,2025-04-01,0,742.74
SKU-0294,Projektor LED XL,RTV,2025-05-01,0,741.48
SKU-0294,Projektor LED XL,RTV,2025-06-01,209,767.03
SKU-0294,Projektor LED XL,RTV,2025-07-01,152,754.27
SKU-0294,Projektor LED XL,RTV,2025-08-01,109,783.52
SKU-0294,Projektor LED XL,RTV,2025-09-01,27,741.4
SKU-0294,Projektor LED XL,RTV,2025-10-01,0,804.71
SKU-0294,Projektor LED XL,RTV,2025-11-01,0,744.39
SKU-0294,Projektor LED XL,RTV,2025-12-01,57,778.75
SKU-0294,Projektor LED XL,RTV,2026-01-01,66,767.98
SKU-0294,Projektor LED XL,RTV,2026-02-01,0,751.94
SKU-0294,Projektor LED XL,RTV,2026-03-01,63,741.73
SKU-0294,Projektor LED XL,RTV,2026-04-01,104,764.74
SKU-0294,Projektor LED XL,RTV,2026-05-01,121,773.58
SKU-0294,Projektor LED XL,RTV,2026-06-01,19,759.58
SKU-0294,Projektor LED XL,RTV,2026-07-01,46,764.18
SKU-0295,Bluza z kapturem Advanced,Odzież,2024-08-01,20,101.88
SKU-0295,Bluza z kapturem Advanced,Odzież,2024-09-01,18,96.04
SKU-0295,Bluza z kapturem Advanced,Odzież,2024-10-01,23,100.08
SKU-0295,Bluza z kapturem Advanced,Odzież,2024-11-01,21,94.7
SKU-0295,Bluza z kapturem Advanced,Odzież,2024-12-01,19,96.54
SKU-0295,Bluza z kapturem Advanced,Odzież,2025-01-01,22,98.9
SKU-0295,Bluza z kapturem Advanced,Odzież,2025-02-01,23,101.39
SKU-0295,Bluza z kapturem Advanced,Odzież,2025-03-01,22,102.6
SKU-0295,Bluza z kapturem Advanced,Odzież,2025-04-01,24,96.6
SKU-0295,Bluza z kapturem Advanced,Odzież,2025-05-01,25,99.22
SKU-0295,Bluza z kapturem Advanced,Odzież,2025-06-01,22,98.62
SKU-0295,Bluza z kapturem Advanced,Odzież,2025-07-01,26,102.28
SKU-0295,Bluza z kapturem Advanced,Odzież,2025-08-01,24,98.57
SKU-0295,Bluza z kapturem Advanced,Odzież,2025-09-01,22,94.27
SKU-0295,Bluza z kapturem Advanced,Odzież,2025-10-01,23,97.46
SKU-0295,Bluza z kapturem Advanced,Odzież,2025-11-01,26,101.1
SKU-0295,Bluza z kapturem Advanced,Odzież,2025-12-01,23,101.28
SKU-0295,Bluza z kapturem Advanced,Odzież,2026-01-01,27,95.09
SKU-0295,Bluza z kapturem Advanced,Odzież,2026-02-01,25,94.72
SKU-0295,Bluza z kapturem Advanced,Odzież,2026-03-01,26,99.74
SKU-0295,Bluza z kapturem Advanced,Odzież,2026-04-01,27,101.78
SKU-0295,Bluza z kapturem Advanced,Odzież,2026-05-01,23,98.21
SKU-0295,Bluza z kapturem Advanced,Odzież,2026-06-01,27,98.13
SKU-0295,Bluza z kapturem Advanced,Odzież,2026-07-01,29,100.81
SKU-0296,Namiot turystyczny Classic,Sport i rekreacja,2024-08-01,10,325.21
SKU-0296,Namiot turystyczny Classic,Sport i rekreacja,2024-09-01,11,320.88
SKU-0296,Namiot turystyczny Classic,Sport i rekreacja,2024-10-01,10,342.11
SKU-0296,Namiot turystyczny Classic,Sport i rekreacja,2024-11-01,14,335.28
SKU-0296,Namiot turystyczny Classic,Sport i rekreacja,2024-12-01,11,331.26
SKU-0296,Namiot turystyczny Classic,Sport i rekreacja,2025-01-01,14,340.25
SKU-0296,Namiot turystyczny Classic,Sport i rekreacja,2025-02-01,12,326.68
SKU-0296,Namiot turystyczny Classic,Sport i rekreacja,2025-03-01,12,344.94
SKU-0296,Namiot turystyczny Classic,Sport i rekreacja,2025-04-01,11,326.43
SKU-0296,Namiot turystyczny Classic,Sport i rekreacja,2025-05-01,12,327.4
SKU-0296,Namiot turystyczny Classic,Sport i rekreacja,2025-06-01,12,332.58
SKU-0296,Namiot turystyczny Classic,Sport i rekreacja,2025-07-01,11,339.8
SKU-0296,Namiot turystyczny Classic,Sport i rekreacja,2025-08-01,11,336.72
SKU-0296,Namiot turystyczny Classic,Sport i rekreacja,2025-09-01,14,333.31
SKU-0296,Namiot turystyczny Classic,Sport i rekreacja,2025-10-01,13,328.99
SKU-0296,Namiot turystyczny Classic,Sport i rekreacja,2025-11-01,15,341.87
SKU-0296,Namiot turystyczny Classic,Sport i rekreacja,2025-12-01,16,333.35
SKU-0296,Namiot turystyczny Classic,Sport i rekreacja,2026-01-01,14,323.12
SKU-0296,Namiot turystyczny Classic,Sport i rekreacja,2026-02-01,13,341.37
SKU-0296,Namiot turystyczny Classic,Sport i rekreacja,2026-03-01,16,328.42
SKU-0296,Namiot turystyczny Classic,Sport i rekreacja,2026-04-01,13,327.4
SKU-0296,Namiot turystyczny Classic,Sport i rekreacja,2026-05-01,12,333.41
SKU-0296,Namiot turystyczny Classic,Sport i rekreacja,2026-06-01,12,327.0
SKU-0296,Namiot turystyczny Classic,Sport i rekreacja,2026-07-01,12,315.27
SKU-0297,Klocki konstrukcyjne Premium,Zabawki,2024-08-01,3,224.84
SKU-0297,Klocki konstrukcyjne Premium,Zabawki,2024-09-01,4,239.17
SKU-0297,Klocki konstrukcyjne Premium,Zabawki,2024-10-01,14,224.21
SKU-0297,Klocki konstrukcyjne Premium,Zabawki,2024-11-01,24,223.57
SKU-0297,Klocki konstrukcyjne Premium,Zabawki,2024-12-01,49,233.99
SKU-0297,Klocki konstrukcyjne Premium,Zabawki,2025-01-01,69,223.33
SKU-0297,Klocki konstrukcyjne Premium,Zabawki,2025-02-01,40,231.03
SKU-0297,Klocki konstrukcyjne Premium,Zabawki,2025-03-01,41,228.46
SKU-0297,Klocki konstrukcyjne Premium,Zabawki,2025-04-01,56,224.78
SKU-0297,Klocki konstrukcyjne Premium,Zabawki,2025-05-01,30,238.46
SKU-0297,Klocki konstrukcyjne Premium,Zabawki,2025-06-01,19,223.72
SKU-0297,Klocki konstrukcyjne Premium,Zabawki,2025-07-01,7,229.21
SKU-0297,Klocki konstrukcyjne Premium,Zabawki,2025-08-01,3,221.11
SKU-0297,Klocki konstrukcyjne Premium,Zabawki,2025-09-01,5,236.88
SKU-0297,Klocki konstrukcyjne Premium,Zabawki,2025-10-01,8,225.88
SKU-0297,Klocki konstrukcyjne Premium,Zabawki,2025-11-01,31,223.49
SKU-0297,Klocki konstrukcyjne Premium,Zabawki,2025-12-01,58,224.33
SKU-0297,Klocki konstrukcyjne Premium,Zabawki,2026-01-01,51,231.25
SKU-0297,Klocki konstrukcyjne Premium,Zabawki,2026-02-01,72,229.64
SKU-0297,Klocki konstrukcyjne Premium,Zabawki,2026-03-01,89,229.43
SKU-0297,Klocki konstrukcyjne Premium,Zabawki,2026-04-01,64,236.09
SKU-0297,Klocki konstrukcyjne Premium,Zabawki,2026-05-01,39,234.25
SKU-0297,Klocki konstrukcyjne Premium,Zabawki,2026-06-01,21,220.18
SKU-0297,Klocki konstrukcyjne Premium,Zabawki,2026-07-01,10,221.83
SKU-0298,Kosiarka elektryczna,Ogród,2024-08-01,3,410.86
SKU-0298,Kosiarka elektryczna,Ogród,2024-09-01,3,389.14
SKU-0298,Kosiarka elektryczna,Ogród,2024-10-01,4,396.95
SKU-0298,Kosiarka elektryczna,Ogród,2024-11-01,3,417.74
SKU-0298,Kosiarka elektryczna,Ogród,2024-12-01,4,382.82
SKU-0298,Kosiarka elektryczna,Ogród,2025-01-01,3,380.04
SKU-0298,Kosiarka elektryczna,Ogród,2025-02-01,4,399.71
SKU-0298,Kosiarka elektryczna,Ogród,2025-03-01,4,406.86
SKU-0298,Kosiarka elektryczna,Ogród,2025-04-01,4,418.03
SKU-0298,Kosiarka elektryczna,Ogród,2025-05-01,3,386.63
SKU-0298,Kosiarka elektryczna,Ogród,2025-06-01,3,383.08
SKU-0298,Kosiarka elektryczna,Ogród,2025-07-01,3,403.85
SKU-0298,Kosiarka elektryczna,Ogród,2025-08-01,4,403.02
SKU-0298,Kosiarka elektryczna,Ogród,2025-09-01,4,379.08
SKU-0298,Kosiarka elektryczna,Ogród,2025-10-01,4,387.78
SKU-0298,Kosiarka elektryczna,Ogród,2025-11-01,4,418.76
SKU-0298,Kosiarka elektryczna,Ogród,2025-12-01,4,404.51
SKU-0298,Kosiarka elektryczna,Ogród,2026-01-01,4,414.74
SKU-0298,Kosiarka elektryczna,Ogród,2026-02-01,4,415.7
SKU-0298,Kosiarka elektryczna,Ogród,2026-03-01,4,408.17
SKU-0298,Kosiarka elektryczna,Ogród,2026-04-01,4,389.9
SKU-0298,Kosiarka elektryczna,Ogród,2026-05-01,4,395.07
SKU-0298,Kosiarka elektryczna,Ogród,2026-06-01,5,394.15
SKU-0298,Kosiarka elektryczna,Ogród,2026-07-01,4,402.7
SKU-0299,Płyn do spryskiwaczy Eco,Motoryzacja,2024-08-01,14,19.6
SKU-0299,Płyn do spryskiwaczy Eco,Motoryzacja,2024-09-01,17,21.26
SKU-0299,Płyn do spryskiwaczy Eco,Motoryzacja,2024-10-01,20,20.36
SKU-0299,Płyn do spryskiwaczy Eco,Motoryzacja,2024-11-01,4,19.51
SKU-0299,Płyn do spryskiwaczy Eco,Motoryzacja,2024-12-01,0,20.65
SKU-0299,Płyn do spryskiwaczy Eco,Motoryzacja,2025-01-01,0,20.55
SKU-0299,Płyn do spryskiwaczy Eco,Motoryzacja,2025-02-01,0,20.84
SKU-0299,Płyn do spryskiwaczy Eco,Motoryzacja,2025-03-01,1,21.32
SKU-0299,Płyn do spryskiwaczy Eco,Motoryzacja,2025-04-01,0,20.68
SKU-0299,Płyn do spryskiwaczy Eco,Motoryzacja,2025-05-01,10,19.4
SKU-0299,Płyn do spryskiwaczy Eco,Motoryzacja,2025-06-01,11,21.19
SKU-0299,Płyn do spryskiwaczy Eco,Motoryzacja,2025-07-01,0,20.12
SKU-0299,Płyn do spryskiwaczy Eco,Motoryzacja,2025-08-01,11,20.95
SKU-0299,Płyn do spryskiwaczy Eco,Motoryzacja,2025-09-01,7,19.54
SKU-0299,Płyn do spryskiwaczy Eco,Motoryzacja,2025-10-01,0,19.99
SKU-0299,Płyn do spryskiwaczy Eco,Motoryzacja,2025-11-01,8,20.84
SKU-0299,Płyn do spryskiwaczy Eco,Motoryzacja,2025-12-01,7,20.29
SKU-0299,Płyn do spryskiwaczy Eco,Motoryzacja,2026-01-01,10,20.91
SKU-0299,Płyn do spryskiwaczy Eco,Motoryzacja,2026-02-01,5,20.22
SKU-0299,Płyn do spryskiwaczy Eco,Motoryzacja,2026-03-01,0,19.46
SKU-0299,Płyn do spryskiwaczy Eco,Motoryzacja,2026-04-01,2,20.84
SKU-0299,Płyn do spryskiwaczy Eco,Motoryzacja,2026-05-01,0,20.74
SKU-0299,Płyn do spryskiwaczy Eco,Motoryzacja,2026-06-01,8,21.12
SKU-0299,Płyn do spryskiwaczy Eco,Motoryzacja,2026-07-01,1,20.99
SKU-0300,Krzesło biurowe Advanced,Meble,2024-08-01,5,1042.07
SKU-0300,Krzesło biurowe Advanced,Meble,2024-09-01,0,1061.51
SKU-0300,Krzesło biurowe Advanced,Meble,2024-10-01,3,988.84
SKU-0300,Krzesło biurowe Advanced,Meble,2024-11-01,10,1003.66
SKU-0300,Krzesło biurowe Advanced,Meble,2024-12-01,6,986.43
SKU-0300,Krzesło biurowe Advanced,Meble,2025-01-01,0,980.71
SKU-0300,Krzesło biurowe Advanced,Meble,2025-02-01,7,1054.3
SKU-0300,Krzesło biurowe Advanced,Meble,2025-03-01,16,981.37
SKU-0300,Krzesło biurowe Advanced,Meble,2025-04-01,10,1044.97
SKU-0300,Krzesło biurowe Advanced,Meble,2025-05-01,0,993.05
SKU-0300,Krzesło biurowe Advanced,Meble,2025-06-01,0,1007.26
SKU-0300,Krzesło biurowe Advanced,Meble,2025-07-01,7,1017.45
SKU-0300,Krzesło biurowe Advanced,Meble,2025-08-01,0,1034.21
SKU-0300,Krzesło biurowe Advanced,Meble,2025-09-01,8,974.51
SKU-0300,Krzesło biurowe Advanced,Meble,2025-10-01,0,1021.66
SKU-0300,Krzesło biurowe Advanced,Meble,2025-11-01,12,975.95
SKU-0300,Krzesło biurowe Advanced,Meble,2025-12-01,10,992.79
SKU-0300,Krzesło biurowe Advanced,Meble,2026-01-01,18,980.17
SKU-0300,Krzesło biurowe Advanced,Meble,2026-02-01,1,1042.52
SKU-0300,Krzesło biurowe Advanced,Meble,2026-03-01,0,971.48
SKU-0300,Krzesło biurowe Advanced,Meble,2026-04-01,5,1038.32
SKU-0300,Krzesło biurowe Advanced,Meble,2026-05-01,8,1067.77
SKU-0300,Krzesło biurowe Advanced,Meble,2026-06-01,12,1032.15
SKU-0300,Krzesło biurowe Advanced,Meble,2026-07-01,0,1060.94
SKU-0301,Projektor LED Eco,RTV,2024-08-01,53,723.18
SKU-0301,Projektor LED Eco,RTV,2024-09-01,0,716.61
SKU-0301,Projektor LED Eco,RTV,2024-10-01,0,727.68
SKU-0301,Projektor LED Eco,RTV,2024-11-01,231,677.27
SKU-0301,Projektor LED Eco,RTV,2024-12-01,186,681.05
SKU-0301,Projektor LED Eco,RTV,2025-01-01,188,676.18
SKU-0301,Projektor LED Eco,RTV,2025-02-01,258,698.71
SKU-0301,Projektor LED Eco,RTV,2025-03-01,199,710.64
SKU-0301,Projektor LED Eco,RTV,2025-04-01,0,674.19
SKU-0301,Projektor LED Eco,RTV,2025-05-01,88,718.96
SKU-0301,Projektor LED Eco,RTV,2025-06-01,62,692.12
SKU-0301,Projektor LED Eco,RTV,2025-07-01,0,705.23
SKU-0301,Projektor LED Eco,RTV,2025-08-01,104,714.82
SKU-0301,Projektor LED Eco,RTV,2025-09-01,8,692.52
SKU-0301,Projektor LED Eco,RTV,2025-10-01,152,668.05
SKU-0301,Projektor LED Eco,RTV,2025-11-01,80,669.04
SKU-0301,Projektor LED Eco,RTV,2025-12-01,0,674.3
SKU-0301,Projektor LED Eco,RTV,2026-01-01,59,681.28
SKU-0301,Projektor LED Eco,RTV,2026-02-01,107,687.75
SKU-0301,Projektor LED Eco,RTV,2026-03-01,83,712.29
SKU-0301,Projektor LED Eco,RTV,2026-04-01,137,698.54
